CustomerID,Age,DurationOfPitch,NumberOfFollowups,NumberOfTrips,NumberOfChildrenVisiting,MonthlyIncome
200028,0.7213114754098361,0.3611111111111111,0.6666666666666666,0.5,0.0,0.6527910644569124
200029,0.7540983606557377,0.2222222222222222,0.5,0.5,0.3333333333333333,0.8777050960519172
200030,0.5409836065573771,0.2222222222222222,0.5,0.625,0.6666666666666666,0.4523618688109212
200031,0.7213114754098361,0.4444444444444444,0.5,0.375,0.3333333333333333,0.5549809964578432
200032,0.4918032786885246,0.4166666666666667,0.6666666666666666,0.25,0.3333333333333333,0.4448638725857745
200033,0.639344262295082,0.3055555555555556,0.5,0.5,0.3333333333333333,0.44176125345812756
200034,0.39344262295081966,0.16666666666666666,0.5,0.375,0.6666666666666666,0.44711327145331853
200035,0.7049180327868853,0.2222222222222222,0.3333333333333333,0.25,0.3333333333333333,0.4562142875610828
200036,0.819672131147541,0.25,0.6666666666666666,0.25,0.0,0.457196783618171
200037,0.5737704918032787,0.2222222222222222,0.5,0.25,0.0,0.4398996819815394
200039,0.5409836065573771,0.16666666666666666,0.3333333333333333,0.375,0.0,0.5268247278744473
200040,0.5737704918032787,0.2777777777777778,0.5,0.25,0.0,0.4382708069395248
200041,0.4426229508196721,0.2222222222222222,0.5,0.25,0.3333333333333333,0.4483543191043773
200042,0.4262295081967213,0.8611111111111112,0.8333333333333334,0.25,0.3333333333333333,0.44711327145331853
200043,0.4426229508196721,0.3888888888888889,0.5,0.25,0.0,0.6134395118545906
200044,0.6721311475409836,0.16666666666666666,0.5,0.25,0.0,0.8931664813713577
200045,0.6721311475409836,0.5,0.5,0.25,0.0,0.8931664813713577
200046,0.5573770491803278,0.6944444444444444,0.5,0.125,0.3333333333333333,0.5059337590816247
200047,0.6065573770491803,0.6944444444444444,0.5,0.625,0.3333333333333333,0.4659616826537736
200048,0.7540983606557377,0.3055555555555556,0.5,0.625,0.3333333333333333,0.5370633709956822
200049,0.5737704918032787,0.3888888888888889,0.3333333333333333,0.25,0.3333333333333333,0.4464927476277891
200050,0.7868852459016393,0.16666666666666666,0.6666666666666666,0.125,0.6666666666666666,0.5269540036714326
200051,0.7213114754098361,0.3055555555555556,0.5,0.25,0.0,0.4767949944411407
200052,0.7213114754098361,0.16666666666666666,0.5,0.75,0.0,0.5288414303074178
200053,0.5737704918032787,0.4722222222222222,0.6666666666666666,0.375,0.3333333333333333,0.6433797864363834
200054,0.5409836065573771,0.8055555555555556,0.6666666666666666,0.125,0.0,0.7357861261214675
200055,0.5409836065573771,0.16666666666666666,0.5,0.25,0.0,0.7357861261214675
200056,0.5737704918032787,0.6666666666666666,0.5,0.25,0.0,0.6223078315277814
200057,0.5081967213114754,0.8055555555555556,0.5,0.5,0.0,0.5407606587894614
200058,0.5081967213114754,0.3611111111111111,0.5,0.5,0.0,0.5407606587894614
200059,0.6065573770491803,0.16666666666666666,0.6666666666666666,0.25,0.3333333333333333,0.5427773612224319
200060,0.5245901639344263,0.16666666666666666,0.5,0.25,0.0,0.5471468831605347
200061,0.6229508196721312,0.9722222222222222,0.5,0.25,0.0,0.450034904465186
200062,0.819672131147541,0.3611111111111111,0.6666666666666666,0.75,0.3333333333333333,0.8723530780567262
200063,0.9672131147540983,0.8611111111111112,0.5,0.125,0.0,0.5852832432711947
200064,0.5901639344262295,0.3888888888888889,0.5,0.25,0.3333333333333333,0.6488610802285596
200065,0.9016393442622951,0.3888888888888889,0.5,0.375,0.3333333333333333,0.7693461230188484
200066,0.5901639344262295,0.4722222222222222,0.6666666666666666,0.25,0.3333333333333333,0.5558600718773431
200067,0.7377049180327869,0.3611111111111111,0.5,0.375,0.3333333333333333,0.6392429609328542
200068,0.5737704918032787,0.16666666666666666,0.5,0.625,0.3333333333333333,0.4445536106730098
200069,0.9672131147540983,0.4166666666666667,0.6666666666666666,0.125,0.3333333333333333,0.47542467099309665
200070,0.9672131147540983,0.16666666666666666,0.6666666666666666,0.125,0.3333333333333333,0.529332678335962
200071,0.47540983606557374,0.2222222222222222,0.5,0.125,0.0,0.45771388680611214
200072,0.5081967213114754,0.16666666666666666,0.5,0.25,0.0,0.4524911446079065
200073,0.5245901639344263,0.16666666666666666,0.5,0.25,0.0,0.548646482405564
200074,0.5901639344262295,0.3333333333333333,0.3333333333333333,0.5,0.0,0.4663753652041265
200075,0.5081967213114754,0.3333333333333333,0.5,0.25,0.3333333333333333,0.7302789771698942
200076,0.5737704918032787,0.3333333333333333,0.6666666666666666,0.125,0.3333333333333333,0.7302789771698942
200077,0.7377049180327869,0.3333333333333333,0.5,0.625,0.0,0.7302789771698942
200078,0.6065573770491803,0.3611111111111111,0.5,0.625,0.0,0.7411122889572614
200079,0.7540983606557377,0.3055555555555556,0.6666666666666666,0.125,0.3333333333333333,0.5176461462884918
200080,0.4918032786885246,0.16666666666666666,0.6666666666666666,0.25,0.3333333333333333,0.5203609380251829
200081,0.5737704918032787,0.16666666666666666,0.6666666666666666,0.25,0.0,0.46174729167205314
200082,0.9016393442622951,0.16666666666666666,0.5,0.5,0.3333333333333333,0.6525583680223389
200083,0.6229508196721312,0.3333333333333333,0.8333333333333334,0.125,0.6666666666666666,0.5256095353827857
200084,0.5573770491803278,0.3611111111111111,0.5,0.25,0.0,0.575535848178504
200085,0.9180327868852459,0.3611111111111111,0.8333333333333334,0.625,0.0,0.575535848178504
200086,0.3770491803278688,0.2222222222222222,0.5,0.5,0.3333333333333333,0.4478630710758332
200087,0.8360655737704918,0.4166666666666667,0.5,0.5,0.0,0.44147684670475995
200088,0.7540983606557377,0.2222222222222222,0.6666666666666666,0.25,0.0,0.6365281691961631
200089,0.7540983606557377,0.4166666666666667,0.6666666666666666,0.25,0.3333333333333333,0.6365281691961631
200090,0.6557377049180327,0.16666666666666666,0.6666666666666666,0.25,0.6666666666666666,0.7369496082943351
200091,0.8360655737704918,0.75,0.5,0.125,0.3333333333333333,0.5285053132352561
200092,0.4918032786885246,0.2777777777777778,0.6666666666666666,0.25,0.3333333333333333,0.5225069162551387
200093,0.7540983606557377,0.16666666666666666,0.6666666666666666,0.375,0.3333333333333333,0.6637795072006619
200094,0.5245901639344263,0.3333333333333333,0.5,0.25,0.0,0.5173617395351242
200095,0.8852459016393442,0.2222222222222222,0.5,0.125,0.0,0.7381389456265998
200096,0.39344262295081966,0.25,0.5,0.125,0.0,0.5170773327817566
200097,0.9508196721311475,0.2777777777777778,0.5,0.25,0.0,0.7464901621118494
200098,0.9508196721311475,0.4444444444444444,0.5,0.125,0.3333333333333333,0.7464901621118494
200099,0.7213114754098361,0.8055555555555556,0.5,0.625,0.0,0.440623626444657
200100,0.6065573770491803,0.3333333333333333,0.5,0.625,0.0,0.4414251363859658
200101,0.5245901639344263,0.16666666666666666,0.5,0.25,0.6666666666666666,0.4642552421335678
200102,0.32786885245901637,0.3333333333333333,0.6666666666666666,0.25,0.3333333333333333,0.463479587351656
200103,0.5573770491803278,0.2222222222222222,0.5,0.25,0.0,0.5121648524963156
200104,0.6065573770491803,0.2222222222222222,0.6666666666666666,0.75,0.3333333333333333,0.5213175789228741
200105,0.9672131147540983,0.2222222222222222,0.6666666666666666,0.125,0.3333333333333333,0.8750420146340202
200106,0.819672131147541,0.16666666666666666,0.5,0.5,0.6666666666666666,0.8576673475191975
200107,0.4098360655737705,0.3055555555555556,0.6666666666666666,0.25,0.0,0.5363394265325646
200108,0.4098360655737705,0.3611111111111111,0.6666666666666666,0.25,0.6666666666666666,0.4625229464539649
200109,0.36065573770491804,0.5833333333333334,0.5,0.25,0.3333333333333333,0.46205755358481787
200110,0.8360655737704918,0.16666666666666666,0.6666666666666666,0.5,0.0,0.581327403883445
200111,0.5573770491803278,0.3611111111111111,0.8333333333333334,0.25,0.3333333333333333,0.5448716291335937
200112,0.8852459016393442,0.8888888888888888,0.3333333333333333,0.375,0.0,0.8358455929880808
200113,0.39344262295081966,0.6666666666666666,0.5,0.125,0.0,0.45954960312330323
200114,0.5573770491803278,0.25,0.6666666666666666,0.875,0.3333333333333333,0.5043048840396102
200115,0.6065573770491803,0.25,0.5,0.375,0.0,0.5798795149572097
200116,0.5573770491803278,0.3055555555555556,0.6666666666666666,0.375,0.0,0.6885487499030432
200117,0.5901639344262295,0.4722222222222222,0.5,0.125,0.0,0.6396049331644129
200118,0.5901639344262295,0.25,0.5,0.75,0.0,0.4611267678465238
200119,0.7049180327868853,0.8888888888888888,0.5,0.25,0.0,0.8263050391705665
200120,0.4918032786885246,0.8055555555555556,0.8333333333333334,0.25,0.6666666666666666,0.455386922460377
200121,0.5409836065573771,0.7777777777777778,0.5,0.125,0.3333333333333333,0.5467332006101817
200122,0.9180327868852459,0.5555555555555556,0.5,0.125,0.3333333333333333,0.5161465470434625
200123,0.8360655737704918,0.3333333333333333,0.5,0.125,0.0,0.8929596400961812
200124,0.5081967213114754,0.3333333333333333,0.8333333333333334,0.625,0.3333333333333333,0.5474054347545053
200125,0.4262295081967213,0.3333333333333333,0.6666666666666666,0.25,0.0,0.44905240840809785
200126,0.9508196721311475,0.8055555555555556,0.5,0.25,0.0,0.6544457946583241
200127,0.3114754098360656,0.7777777777777778,0.5,0.25,0.3333333333333333,0.4311347829459369
200128,0.36065573770491804,0.2222222222222222,0.5,0.125,0.6666666666666666,0.4530599581146418
200129,0.8032786885245902,0.7222222222222222,0.5,0.25,0.6666666666666666,0.5576182227163431
200130,0.7049180327868853,0.5,0.3333333333333333,0.625,0.6666666666666666,0.5103549913385216
200131,0.819672131147541,0.5,0.5,0.625,0.0,0.6259016986839724
200132,0.5081967213114754,0.4166666666666667,0.8333333333333334,0.5,0.0,0.5057010626470512
200133,0.6721311475409836,0.4166666666666667,0.5,0.5,0.3333333333333333,0.5995552912583706
200134,0.4262295081967213,0.8611111111111112,0.5,0.25,0.0,0.46389326990200896
200135,0.5901639344262295,0.3333333333333333,0.8333333333333334,0.875,0.3333333333333333,0.5155777335367272
200136,0.8360655737704918,0.3888888888888889,0.8333333333333334,0.375,0.3333333333333333,0.6631848385345296
200137,0.639344262295082,0.2777777777777778,0.6666666666666666,0.625,0.0,0.5404245417172997
200138,0.4098360655737705,0.9444444444444444,0.6666666666666666,0.375,0.0,0.6111901129870466
200139,0.4918032786885246,0.4166666666666667,0.5,0.125,0.3333333333333333,0.5519300876489903
200140,0.6229508196721312,0.4166666666666667,0.5,0.125,0.3333333333333333,0.47707940119450837
200141,0.6229508196721312,0.9722222222222222,0.5,0.75,0.0,0.47707940119450837
200143,0.4918032786885246,0.6666666666666666,0.5,0.25,0.0,0.45587817048892104
200144,0.5245901639344263,0.3055555555555556,0.8333333333333334,0.125,0.3333333333333333,0.5085192750213305
200145,0.4918032786885246,0.3055555555555556,0.5,0.75,0.3333333333333333,0.4706673216640381
200146,0.4918032786885246,0.2222222222222222,0.6666666666666666,0.125,0.0,0.45815342451586216
200147,0.6721311475409836,0.4444444444444444,0.6666666666666666,0.625,0.0,0.8320448845567133
200148,0.6721311475409836,0.4166666666666667,0.5,0.375,0.6666666666666666,0.44569123768648033
200149,0.3114754098360656,0.25,0.5,0.25,0.6666666666666666,0.4261705923417018
200150,0.6557377049180327,0.8888888888888888,0.5,0.25,0.0,0.5327455593763736
200151,0.5737704918032787,0.16666666666666666,0.5,0.25,0.6666666666666666,0.5764407787574011
200152,0.8688524590163934,0.3333333333333333,0.5,0.375,0.0,0.4474493885254803
200153,0.7377049180327869,0.4166666666666667,0.5,0.125,0.0,0.44853530522015667
200154,0.5245901639344263,0.3888888888888889,0.5,0.25,0.3333333333333333,0.6204721152105903
200155,0.47540983606557374,0.3611111111111111,0.5,0.25,0.3333333333333333,0.546371228378623
200156,0.8360655737704918,0.3611111111111111,0.6666666666666666,0.375,0.3333333333333333,0.546371228378623
200157,0.9508196721311475,0.4166666666666667,0.6666666666666666,0.625,0.0,0.47433875429842026
200158,0.6557377049180327,0.2777777777777778,0.6666666666666666,0.125,0.0,0.6684851462109264
200159,0.5573770491803278,0.2222222222222222,0.5,0.875,0.6666666666666666,0.44551025157070095
200160,0.36065573770491804,0.6944444444444444,0.5,0.25,0.3333333333333333,0.44788892623523024
200161,0.4426229508196721,0.4166666666666667,0.5,0.875,0.0,0.44015823357551
200162,0.45901639344262296,0.75,0.5,0.25,0.0,0.4579724384000827
200163,0.9344262295081968,0.8333333333333334,0.3333333333333333,0.5,0.3333333333333333,0.6318742405046928
200164,0.4426229508196721,0.25,0.6666666666666666,0.25,0.6666666666666666,0.45417172996871524
200165,0.819672131147541,0.4722222222222222,0.5,0.5,0.3333333333333333,0.9030172971016366
200166,0.6721311475409836,0.5555555555555556,0.5,0.625,0.3333333333333333,0.4511983866380536
200167,0.4918032786885246,0.3055555555555556,0.5,0.375,0.3333333333333333,0.6313571373167516
200168,0.6229508196721312,0.16666666666666666,0.6666666666666666,0.625,0.3333333333333333,0.6124053054787083
200169,0.5245901639344263,0.3333333333333333,0.5,0.5,0.3333333333333333,0.4663753652041265
200170,0.4426229508196721,0.6388888888888888,0.5,0.125,0.0,0.46689246839206766
200171,0.3114754098360656,0.16666666666666666,0.8333333333333334,0.125,0.3333333333333333,0.44794063655402433
200172,0.5901639344262295,0.25,0.5,0.625,0.0,0.4418129637769217
200173,0.4918032786885246,0.4166666666666667,0.5,0.25,0.3333333333333333,0.4672544406236264
200174,0.7377049180327869,0.2777777777777778,0.5,0.625,0.0,0.517258318897536
200175,0.9180327868852459,0.2222222222222222,0.5,0.625,0.3333333333333333,0.45246528944850944
200176,0.5409836065573771,0.2222222222222222,0.5,0.125,0.3333333333333333,0.45246528944850944
200177,0.3114754098360656,0.2222222222222222,0.6666666666666666,0.25,0.0,0.41631977661142283
200178,0.7540983606557377,0.16666666666666666,0.5,0.25,0.3333333333333333,0.6580913721333091
200179,0.6229508196721312,0.4166666666666667,0.5,0.25,0.3333333333333333,0.44698399565633323
200180,0.5573770491803278,0.5,0.5,0.125,0.6666666666666666,0.44757866432246557
200181,0.5573770491803278,0.9166666666666666,0.5,0.375,0.0,0.44757866432246557
200182,0.6721311475409836,0.7222222222222222,0.5,0.25,0.6666666666666666,0.46901259146262636
200183,0.8688524590163934,0.16666666666666666,0.6666666666666666,0.375,0.0,0.48323292913100807
200184,0.8688524590163934,0.5555555555555556,0.3333333333333333,0.25,0.3333333333333333,0.45908421025415624
200185,0.5409836065573771,0.5555555555555556,0.5,0.25,0.0,0.45908421025415624
200186,0.6557377049180327,0.2777777777777778,0.5,0.25,0.3333333333333333,0.8799286397600641
200187,0.9016393442622951,0.5555555555555556,0.3333333333333333,0.125,0.6666666666666666,0.8718876851875792
200188,0.5573770491803278,0.2222222222222222,0.6666666666666666,0.25,0.0,0.6346665977195749
200189,0.8360655737704918,0.25,0.5,0.5,0.3333333333333333,0.7429221501150555
200190,0.8524590163934426,0.16666666666666666,0.6666666666666666,0.125,0.0,0.9049047237376219
200191,0.4426229508196721,0.4166666666666667,0.5,0.25,0.0,0.4467512992217597
200192,0.5737704918032787,0.8055555555555556,0.6666666666666666,0.5,0.3333333333333333,0.5407865139488585
200193,0.7049180327868853,0.3611111111111111,0.3333333333333333,0.625,0.3333333333333333,0.44183881893631877
200194,0.7377049180327869,0.2222222222222222,0.6666666666666666,0.125,0.0,0.8219872275512579
200195,0.5737704918032787,0.75,0.3333333333333333,0.25,0.6666666666666666,0.47997517904697884
200196,0.5737704918032787,0.75,0.5,0.75,0.0,0.5239548051813739
200197,0.6885245901639344,0.75,0.5,0.375,0.0,0.5239548051813739
200198,0.6229508196721312,0.2222222222222222,0.5,0.125,0.3333333333333333,0.5572562504847842
200199,0.6229508196721312,0.9722222222222222,0.5,0.5,0.3333333333333333,0.5497065439408434
200200,0.4426229508196721,0.6666666666666666,0.6666666666666666,0.75,0.3333333333333333,0.5637458954934457
200201,0.8032786885245902,0.6666666666666666,0.5,0.25,0.3333333333333333,0.5637458954934457
200202,0.6557377049180327,0.4444444444444444,0.5,0.25,0.0,0.45869638286320036
200203,0.6557377049180327,0.6944444444444444,0.5,0.125,0.3333333333333333,0.45869638286320036
200204,0.6229508196721312,0.9722222222222222,0.5,0.125,0.3333333333333333,0.5603588696124312
200205,0.47540983606557374,0.9166666666666666,0.5,0.25,0.3333333333333333,0.5853349535899889
200206,0.36065573770491804,0.3055555555555556,0.3333333333333333,0.25,0.0,0.44801820203221554
200207,0.5901639344262295,0.6666666666666666,0.5,0.25,0.6666666666666666,0.4434935491377304
200208,0.6557377049180327,0.16666666666666666,0.6666666666666666,0.125,0.0,0.5138971481759185
200209,0.7540983606557377,0.16666666666666666,0.5,0.125,0.0,0.6307624686506192
200210,0.5245901639344263,0.2777777777777778,0.8333333333333334,0.25,0.3333333333333333,0.6567210486852652
200211,0.4918032786885246,0.16666666666666666,0.6666666666666666,0.25,0.3333333333333333,0.6069240116865321
200212,0.4426229508196721,0.7222222222222222,0.5,0.25,0.3333333333333333,0.645887736897898
200213,0.8360655737704918,0.3888888888888889,0.6666666666666666,0.75,0.3333333333333333,0.7107583318251157
200214,0.4918032786885246,0.25,0.5,0.75,0.3333333333333333,0.4565245494738475
200215,0.6721311475409836,0.3333333333333333,0.5,0.5,0.3333333333333333,0.7392248623212763
200216,0.4918032786885246,0.8888888888888888,0.6666666666666666,0.75,0.3333333333333333,0.5609535382785635
200217,0.47540983606557374,0.16666666666666666,0.5,0.125,0.0,0.44103730899501
200218,0.7377049180327869,0.3333333333333333,0.6666666666666666,0.875,0.0,0.6170333790107816
200219,0.8852459016393442,0.25,0.5,0.375,0.3333333333333333,0.5414070377743879
200220,0.5901639344262295,0.3055555555555556,0.5,0.125,0.6666666666666666,0.5407348036300644
200221,0.5409836065573771,0.2777777777777778,0.6666666666666666,0.875,0.0,0.4556196188949505
200222,0.6065573770491803,0.4722222222222222,0.5,0.25,0.3333333333333333,0.7028725082090131
200223,0.6229508196721312,0.25,0.5,0.125,0.3333333333333333,0.6621247769992502
200224,0.5081967213114754,0.25,0.8333333333333334,0.125,0.0,0.44411407296325983
200225,0.9672131147540983,0.25,0.6666666666666666,0.5,0.3333333333333333,0.44411407296325983
200226,0.6065573770491803,0.2777777777777778,0.5,0.625,0.0,0.44411407296325983
200227,0.47540983606557374,0.16666666666666666,0.5,0.25,0.0,0.592548543061768
200228,0.5737704918032787,0.16666666666666666,0.5,0.25,0.0,0.6150683868966053
200229,0.47540983606557374,0.6666666666666666,0.6666666666666666,0.25,0.3333333333333333,0.44959536675543604
200230,0.8524590163934426,0.2222222222222222,0.6666666666666666,0.125,0.0,0.4708741629392145
200231,0.6885245901639344,0.2777777777777778,0.5,0.25,0.3333333333333333,0.8850738164800785
200232,0.9672131147540983,0.3333333333333333,0.5,0.125,0.0,0.44644103730899504
200233,0.819672131147541,0.16666666666666666,0.5,0.5,0.3333333333333333,0.89244253690824
200234,0.5409836065573771,0.5555555555555556,0.5,0.75,0.3333333333333333,0.45081055924709773
200235,0.7049180327868853,0.6111111111111112,0.5,0.75,0.3333333333333333,0.8031646715101999
200236,0.5409836065573771,0.2222222222222222,0.5,0.125,0.0,0.4578173074437004
200237,0.8524590163934426,0.2222222222222222,0.6666666666666666,0.25,0.6666666666666666,0.8808335703389611
200238,0.639344262295082,0.2777777777777778,0.5,0.375,0.0,0.44553610673009797
200239,0.639344262295082,0.16666666666666666,0.6666666666666666,0.125,0.0,0.44553610673009797
200240,0.639344262295082,0.16666666666666666,0.5,0.125,0.3333333333333333,0.44553610673009797
200241,0.5245901639344263,0.6944444444444444,0.5,0.125,0.6666666666666666,0.4672544406236264
200242,0.6721311475409836,0.6944444444444444,0.5,0.375,0.0,0.4672544406236264
200243,0.6557377049180327,0.8333333333333334,0.5,0.25,0.3333333333333333,0.4736406649946997
200244,0.7377049180327869,0.16666666666666666,0.3333333333333333,0.125,0.6666666666666666,0.8842981616981669
200245,0.5081967213114754,0.25,0.5,0.125,0.6666666666666666,0.741396695710629
200246,0.5409836065573771,0.3055555555555556,0.6666666666666666,0.25,0.6666666666666666,0.4630917599607002
200247,0.5573770491803278,0.2222222222222222,0.6666666666666666,0.875,0.3333333333333333,0.5418465754841378
200248,0.7377049180327869,0.16666666666666666,0.6666666666666666,0.375,0.3333333333333333,0.5541794865165344
200249,0.7377049180327869,0.3611111111111111,0.3333333333333333,0.625,0.6666666666666666,0.5541794865165344
200250,0.6065573770491803,0.4444444444444444,0.5,0.875,0.6666666666666666,0.6476200325775009
200251,0.639344262295082,0.2222222222222222,0.5,0.125,0.3333333333333333,0.6706311244408821
200252,0.47540983606557374,0.5833333333333334,0.5,0.25,0.0,0.4483284639449802
200253,0.6885245901639344,0.6388888888888888,0.3333333333333333,0.5,0.0,0.5570494092096078
200254,0.47540983606557374,0.7222222222222222,0.5,0.375,0.3333333333333333,0.5670295007368721
200255,0.4098360655737705,0.2222222222222222,0.5,0.125,0.3333333333333333,0.5144659616826538
200256,0.6885245901639344,0.2222222222222222,0.6666666666666666,0.125,0.0,0.4548698192724358
200257,0.6557377049180327,0.2222222222222222,0.5,0.125,0.0,0.8903482689970784
200258,0.8360655737704918,0.16666666666666666,0.5,0.25,0.0,0.4582309899940533
200259,0.5245901639344263,0.9722222222222222,0.6666666666666666,0.125,0.6666666666666666,0.47777749049822893
200260,0.5245901639344263,0.3611111111111111,0.3333333333333333,0.25,0.3333333333333333,0.4600667063112444
200261,0.6229508196721312,0.2222222222222222,0.6666666666666666,0.5,0.3333333333333333,0.523541122631021
200262,0.5245901639344263,0.2222222222222222,0.6666666666666666,0.625,0.3333333333333333,0.44408821780386276
200263,0.7540983606557377,0.2222222222222222,0.8333333333333334,0.5,0.6666666666666666,0.8240556403030225
200264,0.47540983606557374,0.2222222222222222,0.5,0.375,0.3333333333333333,0.4779326214546113
200265,0.47540983606557374,0.2222222222222222,0.6666666666666666,0.375,0.3333333333333333,0.5596090699899164
200266,0.5081967213114754,0.8055555555555556,0.6666666666666666,0.125,0.3333333333333333,0.5321508907102412
200267,0.7377049180327869,0.3055555555555556,0.3333333333333333,0.25,0.3333333333333333,0.7367686221785558
200268,0.7377049180327869,0.7222222222222222,0.5,0.125,0.0,0.7367686221785558
200269,0.5901639344262295,0.3333333333333333,0.5,0.125,0.3333333333333333,0.4708224526204204
200270,0.9016393442622951,0.16666666666666666,0.5,0.125,0.0,0.8802389016728288
200271,0.7704918032786885,0.9722222222222222,0.5,0.25,0.0,0.6941851746516017
200272,0.45901639344262296,0.4166666666666667,0.5,0.25,0.3333333333333333,0.44134757090777466
200273,0.6065573770491803,0.3333333333333333,0.5,0.625,0.0,0.5559376373555343
200274,0.3442622950819672,0.25,0.6666666666666666,0.25,0.3333333333333333,0.47133955580836157
200275,0.6065573770491803,0.16666666666666666,0.5,0.375,0.0,0.7395351242340409
200276,0.5737704918032787,0.7777777777777778,0.3333333333333333,0.125,0.3333333333333333,0.6979858830829692
200277,0.6229508196721312,0.3611111111111111,0.3333333333333333,0.25,0.0,0.5327455593763736
200278,0.4262295081967213,0.16666666666666666,0.5,0.25,0.3333333333333333,0.5532228456188433
200279,0.819672131147541,0.2777777777777778,0.5,0.5,0.0,0.8827985624531375
200280,0.8688524590163934,0.25,0.5,0.5,0.0,0.8424645137937276
200281,0.6885245901639344,0.16666666666666666,0.5,0.25,0.0,0.5146986581172273
200282,0.47540983606557374,0.7222222222222222,0.5,0.25,0.0,0.505571786850066
200283,0.9016393442622951,0.7222222222222222,0.5,0.5,0.3333333333333333,0.5278330790909326
200284,0.4262295081967213,0.16666666666666666,0.5,0.25,0.3333333333333333,0.5104067016573157
200285,0.6065573770491803,0.16666666666666666,0.5,0.25,0.3333333333333333,0.44251105308064226
200286,0.7213114754098361,0.8333333333333334,0.5,0.5,0.3333333333333333,0.46955554980996456
200287,0.6229508196721312,0.8055555555555556,0.5,0.125,0.0,0.5363652816919616
200288,0.4262295081967213,0.6111111111111112,0.5,0.375,0.3333333333333333,0.44918168420508314
200289,0.45901639344262296,0.3888888888888889,0.5,0.25,0.3333333333333333,0.4734079685601262
200290,0.8032786885245902,0.4444444444444444,0.5,0.125,0.0,0.8704139411019469
200291,0.5901639344262295,0.3055555555555556,0.5,0.625,0.0,0.503787780851669
200292,0.5081967213114754,0.3055555555555556,0.5,0.25,0.3333333333333333,0.4599374305142591
200293,0.4262295081967213,0.2777777777777778,0.6666666666666666,0.25,0.3333333333333333,0.5385112599219174
200294,0.6065573770491803,0.4166666666666667,0.5,0.25,0.0,0.4479664917134214
200295,0.6885245901639344,0.8888888888888888,0.5,0.75,0.6666666666666666,0.7375184218010704
200296,0.29508196721311475,0.25,0.5,0.25,0.0,0.42454171729968715
200297,0.5737704918032787,0.6111111111111112,0.5,0.125,0.6666666666666666,0.5951857693202679
200298,0.8360655737704918,0.6666666666666666,0.3333333333333333,0.625,0.0,0.483181218812214
200299,0.8360655737704918,0.2222222222222222,0.8333333333333334,0.75,0.0,0.5295653747705354
200300,0.6721311475409836,0.2222222222222222,0.5,0.25,0.0,0.801897768699744
200301,0.29508196721311475,0.4444444444444444,0.6666666666666666,0.25,0.6666666666666666,0.4188535822323345
